,Unnamed: 0,subjectID,iTrial,video,action,condition,rating,rt,survey,nTrials,Index
794,193,29,13,pullTissue_far,pullTissue,far,7,6254,Miming pulling out a tissue from a tissue box,29,193
795,194,29,14,sprayBottle_far,sprayBottle,far,7,3323,Miming spraying sunblock,29,194
796,180,29,0,chargePhone_far,chargePhone,far,7,6103,Miming plugging a charger into a phone,29,180
797,181,29,1,closeJar_do,closeJar,do,1,17680,Opening a jar,29,181
798,182,29,2,openSnack_far,openSnack,far,7,3577,"Miming opening a bag of chips, attempting to get the viewer to do so, or help with",29,182
799,183,29,3,openGluestick_absent,openGluestick,absent,5,23333,Perhaps miming opening a bottle,29,183
800,184,29,4,flickTrash_far,flickTrash,far,5,7425,Miming flicking a piece of trash,29,184
801,185,29,5,zipPlasticBag_far,zipPlasticBag,far,7,4421,Miming closing a zip lock bag,29,185
802,203,29,23,insertAirpod_far,insertAirpod,far,7,3424,Miming putting an airpod in their ear,29,203
803,187,29,7,drinkMug_absent,drinkMug,absent,5,6526,"Miming lifting something up, maybe drinking",29,187
804,188,29,8,openCan_absent,openCan,absent,5,9995,"Miming rolling something, or bekoning",29,188
805,189,29,9,foldNapkin_absent,foldNapkin,absent,4,19618,Miming pulling something in with their forefingers and thumbs,29,189
806,190,29,10,openLid_absent,openLid,absent,7,6743,Miming unscrewing a bottle,29,190
807,191,29,11,brushTableBroom_do,brushTableBroom,do,2,14102,Cleaning up a piece of trash,29,191
808,186,29,6,flipPage_far,flipPage,far,7,4531,Miming turning a page,29,186
809,192,29,12,drinkCup_absent,drinkCup,absent,7,7834,Miming drinking something,29,192
810,1068,30,18,swipePhone_absent,swipePhone,absent,5,7310,"The person has one flat hand out while the other hand has one finger that is swiping away from her hand. To me, this indicates scrolling on a phone.",29,1068
811,1069,30,19,drinkCup_absent,drinkCup,absent,6,9366,The person has her hand in a cupping motion and is moving that hand closer to her. This could indicate that she is thirsty or in need of a beverage.,29,1069
812,1070,30,20,drawLine_far,drawLine,far,6,5015,"The person is imitating holding a pencil and moving her hand horizontally, telling me that she wants me to draw a straight line with the pen and paper in front of us. ",29,1070
813,1071,30,21,foldNapkin_do,foldNapkin,do,4,12452,The person is folding a paper diagonally into a triangle.,29,1071
814,1072,30,22,zipPlasticBag_do,zipPlasticBag,do,7,10099,The person is sealing a plastic bag,29,1072
815,1074,30,24,openSnack_do,openSnack,do,7,4550,The person is opening a bag of chips,29,1074
816,1067,30,17,igniteLighter_absent,igniteLighter,absent,2,9527,"The person has one finger out while the rest of her hands make a fist. She is moving the finger up and down, but I am not too sure what she is signaling. This kind of looks like she is pushing down the top of a pen.",29,1067
817,1075,30,25,eraseMark_absent,eraseMark,absent,1,20119,The person is moving one finger in one hand away from her other hand that lays flat on the table,29,1075
818,1076,30,26,peelPostIt_absent,peelPostIt,absent,3,10598,The person is using one hand to pull something apart from her other hand,29,1076
819,1077,30,27,tweezeTweezer_absent,tweezeTweezer,absent,2,23904,The person has her hand in a fist while the thumb taps the outside of her index finger.,29,1077
820,1078,30,28,twistCube_far,twistCube,far,6,6103,The person is turning her hand as a way to indicate that she wants me to turn the sides of the rubix cube that is in front of us.,29,1078
821,1079,30,29,dispenseSoap_far,dispenseSoap,far,7,4528,The person is indicating that she wants to use some hand sanitizer,29,1079
822,1073,30,23,openGluestick_far,openGluestick,far,6,11251,"The person has one hand in a gripping motion while the other pulls away from the gripped hand. There is a glue stick in front of us, indicating that she wants me to open the cap of the glue.",29,1073
823,1066,30,16,openCan_do,openCan,do,6,12989,The person is opening a can in front of me,29,1066
824,1063,30,13,sprayBottle_absent,sprayBottle,absent,1,5909,"The person has one finger up and moved it up and down, but I don't exactly know what that gesture means",29,1063
825,1064,30,14,insertAirpod_far,insertAirpod,far,7,8139,The person uses a picking up motion and signals that she wants me to use the earbud that is in front of us,29,1064
826,1062,30,12,openLid_do,openLid,do,6,8180,"The person is opening the cap of an empty water bottle
",29,1062
827,1061,30,11,pullTissue_do,pullTissue,do,6,4135,The person is grabbing the tissue out of a tissue box ,29,1061
828,1060,30,10,crushBottle_absent,crushBottle,absent,2,5780,"The person is closing their fist, but they did not close their first very hard so it's difficult to tell what they are communicating. ",29,1060
829,1059,30,9,snipScissors_absent,snipScissors,absent,5,7591,"The person is closing their fingers together, which could tell me that someone is talking and needs to be quiet. Her hand signal looked like the the same sign people use to indicate that someone is talking.",29,1059
830,1057,30,7,brushTableBroom_far,brushTableBroom,far,7,5415,The person is signaling that they want me to sweep up the paper using the broom that is sitting in front of us.,29,1057
831,1056,30,6,closeJar_far,closeJar,far,7,5168,The person is signaling that they want me to close the lid on the jar that is in front of us.,29,1056
832,1055,30,5,blowCandle_do,blowCandle,do,5,11995,The person is blowing out the candle,29,1055
833,1054,30,4,foldPaper_absent,foldPaper,absent,1,6584,"I honestly can't really tell what this person is doing. They are moving their hands forward and out towards me, but I don't know what they are asking me to do.",29,1054
834,1053,30,3,chargePhone_far,chargePhone,far,6,13732,The person is signaling that they want to plug in their phone.,29,1053
835,1052,30,2,flickTrash_do,flickTrash,do,6,8719,"The person is flicking paper towards my direction, which I feel like is either playful or rude depending on my relationship with the person.",29,1052
836,1051,30,1,pressRemote_do,pressRemote,do,5,35844,"The person is pointing the remote at me and changing the channels, which I feel is slightly rude. ",29,1051
837,1050,30,0,drinkMug_do,drinkMug,do,2,17774,The person is raising their mug up to their mouth.,29,1050
838,1065,30,15,flipPage_far,flipPage,far,7,7503,"The person imitates the flipping page motion, indicating that she wants me to flip the page of the book in front of us.",29,1065
839,1058,30,8,tapPhone_far,tapPhone,far,6,8733,"The person is tapping her hand, indicating that she wants me to check the phone that is in front of us.",29,1058
840,539,31,29,sprayBottle_do,sprayBottle,do,7,4568,something smells and they want it to smell good ,29,539
841,538,31,28,flickTrash_far,flickTrash,far,6,3889,they want a clean environment and they want to flick the mess off ,29,538
842,537,31,27,pressRemote_far,pressRemote,far,7,4584,showing them that the remote is used like this and you have to press on the buttons ,29,537
843,510,31,0,dispenseSoap_absent,dispenseSoap,absent,2,12743,"a little clap
",29,510
844,511,31,1,drawLine_absent,drawLine,absent,5,8214,writing then pulling away,29,511
845,512,31,2,tapPhone_absent,tapPhone,absent,5,12293,saying no,29,512
846,513,31,3,blowCandle_far,blowCandle,far,7,4999,blowing a candle ,29,513
847,514,31,4,foldNapkin_far,foldNapkin,far,6,4967,like shes in trouble and asking you to come here ,29,514
848,515,31,5,igniteLighter_do,igniteLighter,do,7,4747,going to burn something ,29,515
849,517,31,7,drinkMug_far,drinkMug,far,2,5832,im not sure ,29,517
850,518,31,8,foldPaper_do,foldPaper,do,6,4565,folding the paper to hide a bad score ,29,518
851,519,31,9,drinkCup_do,drinkCup,do,7,4111,drinking ,29,519
852,520,31,10,openCan_far,openCan,far,7,3822,they want to drink it but shouldnt have it ,29,520
853,521,31,11,tweezeTweezer_do,tweezeTweezer,do,6,4135,theyre mad and are using that because they want to let them know theyre mad ,29,521
854,522,31,12,pullTissue_far,pullTissue,far,6,5742,they want a tissue but not too sure if they should get one,29,522
855,516,31,6,eraseMark_do,eraseMark,do,6,5629,trying to ease it,29,516
856,524,31,14,brushTableBroom_absent,brushTableBroom,absent,3,5352,playing an invisible instrument ,29,524
857,523,31,13,zipPlasticBag_far,zipPlasticBag,far,6,4288,trying to show someone how to open the bag ,29,523
858,536,31,26,snipScissors_do,snipScissors,do,2,8496,no communication just showing scissors ,29,536
859,535,31,25,crushBottle_do,crushBottle,do,7,3816,annoyed /mad/frustrated something didnt happen correctly or went their way,29,535
860,534,31,24,peelPostIt_do,peelPostIt,do,6,5052,they are mad they have to study ,29,534
861,533,31,23,openLid_far,openLid,far,7,5457,saying yeah you opened it correctly and now this is how you are able to drink it but twisting it like this. all the way off,29,533
862,531,31,21,flipPage_absent,flipPage,absent,6,3584,"this one or that one 
",29,531
863,532,31,22,chargePhone_absent,chargePhone,absent,2,9352,"putting something into another thing??
im not really sure ",29,532
864,529,31,19,openSnack_far,openSnack,far,7,4640,they wanted to open one way but you are telling them it is open this way ,29,529
865,528,31,18,openGluestick_absent,openGluestick,absent,6,4480,"being like ""oh man"" like as if something didnt go their way",29,528
866,527,31,17,twistCube_absent,twistCube,absent,2,5886,"rotating something 
",29,527
867,526,31,16,closeJar_absent,closeJar,absent,6,3191,showing someone that is the correct way to open something ,29,526
868,525,31,15,swipePhone_do,swipePhone,do,5,10529,dont know what to do on their phone ,29,525
869,530,31,20,insertAirpod_absent,insertAirpod,absent,6,4358,they need to listen ,29,530
870,316,32,16,openGluestick_do,openGluestick,do,1,5990,Opening their chapstick.,29,316
871,320,32,20,openSnack_absent,openSnack,absent,7,5281,Telling me to tear something.,29,320
872,317,32,17,drinkCup_far,drinkCup,far,7,5768,Telling me to drink.,29,317
873,318,32,18,blowCandle_absent,blowCandle,absent,1,7620,Whistling,29,318
874,319,32,19,tapPhone_do,tapPhone,do,1,5424,Using their phone.,29,319
875,321,32,21,eraseMark_far,eraseMark,far,7,10433,Telling me to erase the line.,29,321
876,328,32,28,brushTableBroom_do,brushTableBroom,do,5,9632,Showing me how to clean.,29,328
877,323,32,23,flipPage_do,flipPage,do,1,5065,Flipping a page.,29,323
878,324,32,24,openLid_absent,openLid,absent,7,5624,Telling me to open a bottle.,29,324
879,325,32,25,pullTissue_absent,pullTissue,absent,4,13425,Either moving their hand or telling me to do something.,29,325
880,326,32,26,closeJar_do,closeJar,do,1,16560,Closing lid,29,326
881,327,32,27,twistCube_do,twistCube,do,4,11616,Either using the rubix cube themself or showing me how to.,29,327
882,315,32,15,sprayBottle_far,sprayBottle,far,7,4536,Showing me how/telling me to spray the sunscreen,29,315
883,322,32,22,chargePhone_do,chargePhone,do,5,8663,Either just plugging in their phone or showing me how to.,29,322
884,314,32,14,drinkMug_absent,drinkMug,absent,4,12736,I think they were trying to show me something but I don't know what.,29,314
885,329,32,29,snipScissors_far,snipScissors,far,7,5000,Telling me to/showing me how to use scissors.,29,329
886,312,32,12,insertAirpod_do,insertAirpod,do,1,5472,Putting their earbud in.,29,312
887,300,32,0,flickTrash_absent,flickTrash,absent,5,26883,Flicking their fingers (potentially telling me to get rid of something in front of me).,29,300
888,301,32,1,peelPostIt_far,peelPostIt,far,7,14190,Telling me to tear off a paper from the note pad.,29,301
889,302,32,2,drawLine_do,drawLine,do,1,9152,Drawing a line,29,302
890,313,32,13,pressRemote_absent,pressRemote,absent,6,9393,Telling me to use the remote.,29,313
891,304,32,4,dispenseSoap_do,dispenseSoap,do,5,8960,Either just putting on hand sanitizer or showing me how to use it.,29,304
892,305,32,5,openCan_absent,openCan,absent,6,17272,Showing me how to do something but I don't know what.,29,305
893,303,32,3,igniteLighter_far,igniteLighter,far,7,5535,Telling me how to light the lighter.,29,303
894,307,32,7,crushBottle_far,crushBottle,far,5,13335,Potentially telling me to crush the bottle.,29,307
895,308,32,8,tweezeTweezer_far,tweezeTweezer,far,5,12187,Trying to show me how to squeeze the tweezers.,29,308
896,309,32,9,zipPlasticBag_absent,zipPlasticBag,absent,5,14519,Showing me how to open/close a ziploc bag.,29,309
897,310,32,10,swipePhone_far,swipePhone,far,5,8910,Telling me to swipe the phone to do/see something.,29,310
898,311,32,11,foldNapkin_absent,foldNapkin,absent,2,28087,I have no idea.,29,311
899,306,32,6,foldPaper_far,foldPaper,far,7,15222,Telling me to put my paper on top.,29,306
